2173	86.5	25669.13	52530.37777	35415.7	1.4	5081.26	6406.77	11005.1	669663	2755	10074.1	7943.9	39409752	5070	268.49	386.0041238	593.08	9773	117041
1562	82.93	17885.39	34074.45524	26129.3	3.5	2723.5	3699.43	5635.8	362508	1485	10584.1	12779.4	5526361	3556.87	262.05	86.51792358	183.09	5443	65832
7470	53.32	32070.45	19725.41741	14247.5	3.7	2849.87	6049.53	14364.7	611099	427	18636.5	31750	589959	552.41	1238.12	196.789631	623.2	78795	360485
3682	56.21	13050.41	19048.8833	12682.9	3.5	1557	3428.86	6480.5	336910	229	9464.3	14198	425622	317.38	360.56	56.87443253	328.73	42204	189689
2520	61.19	18128.1	24126.64045	18072.3	3.7	2016.43	4512.71	6700.8	183081	197	12617.8	15080	120492	1139.03	374.97	27.2478663	249.64	24002	139236
4378	67.37	22246.9	26039.69589	19852.8	3.8	2200.49	4577.47	13414.1	488742	1318	9682	6692.2	3232180	1823.92	936.09	101.4449848	512.71	36131	284384
2733	55.97	14776.8	19966.98844	14772.6	3.5	1263.78	3586.09	7310.4	132492	121	10152.9	13923.2	1164198	791.21	431.27	46.03287194	264.31	20829	151195
3799	59.2	15386.09	19838.49521	14445.8	4.2	1148.41	4227.34	8402.5	158568	149	9360.3	10648.3	1258091	458.05	471.08	68.71706364	320.28	20375	220054
2420	87.9	28178.65	54305.34714	37458.3	4.1	6406.13	6918.94	10946.6	432697	5087	11321.2	6755.9	7809858	6419.2	214.42	564.2469101	509.97	5016	129166
7999	67.72	77388.28	32070.10275	22129.9	3	8121.23	9981.96	28707.1	1717140	4718	33123.3	49663.2	6356425	3803.62	1468.48	663.693893	1206.6	32117	443060
5590	67	47251.36	38529.00107	25526.6	2.9	5301.98	6974.26	21970.8	1307844	1921	21393.8	30276.1	1983716	3127.59	1074.99	1250.74748	1116.48	31546	289870
6196	51.99	24407.62	19998.10017	14711.5	3.2	2672.79	5522.95	10000.2	518794	346	12507.8	27033.4	2173748	2542.36	1187.36	174.910212	489.54	24385	281720
3874	63.6	28810.58	27607.93495	20167.5	3.9	2654.83	4275.4	11674.5	636091	1321	16633.8	23237.4	432204	6625.69	593.27	300.6912157	588.52	27656	174767
4592	53.1	18499	20109.55597	13258.6	3.4	2151.47	4617.4	6634.6	344148	551	9303.6	19694.2	790077	584.54	970.67	100.3202026	386.54	38272	209097
9947	59.02	68024.49	24685.26771	15926.4	3.5	5860.18	8755.21	30645.8	1344176	1476	34637.3	53322.9	3959453	3063.42	1188.92	301.6096179	863.38	76997	540994
9532	48.5	40471.79	18443.07552	12712.3	3	3153.47	7453.74	17618.4	580619	449	29560.1	40415.1	587075	646.5	1684.27	233.2231596	757.67	71271	521546
5885	58.1	32665.38	21786.64459	15888.7	2.4	3102.06	6422.98	15649.2	609683	544	18786.3	30011.7	9038371	1872.39	1232.32	192.0956188	515.29	36354	360558
6822	52.75	31551.37	21114.79117	15750.5	4.2	2697.88	6339.16	13436.5	392705	309	16737.3	28353.3	1056287	1004.57	1500.85	143.3710602	555.75	61055	425757
10999	69.2	80854.91	30295.80476	23448.4	2.5	10390.35	13446.09	34739.1	1325287	5086	34647.1	33303.6	7581650	18577.13	1887.45	1886.251581	1991.31	49079	465142
4838	48.08	18317.64	18305.08163	12295.2	2.9	1556.27	4441.7	7027.3	351445	230	12363.9	18236.8	339922	2164.27	743.83	63.69663722	388.96	34253	224471
917	56.78	4053.2	20653.4436	14275.4	2.4	637.51	1376.48	1453.7	63702	607	2577.1	3890.4	34431	349.89	120.36	16.89320365	125.95	5144	40324
3048	62.6	17740.59	22034.14314	16384.8	3.7	2227.91	4001.81	7271.4	460825	549	9551.6	16048.1	1471870	1686.82	506.29	79.22027857	349.01	19933	190850
8262	49.21	32934.54	18808.25598	14838.5	4.2	3388.85	8008.89	15601.9	327339	553	16165.3	28812	2993006	1581.68	941.6	199.0376143	714.93	79513	519205
3555	44.15	11776.73	15121.14831	11931.6	3.2	1561.34	4262.36	3709	247409	131	8195	13204	204437	252.71	674.86	42.68704803	336.23	28017	210279
4771	45.03	14788.42	16719.90355	11768.8	3.6	1812.29	5018.86	5722.9	343742	187	13903.3	16119.4	582559	3074.77	446.06	50.04521519	500.98	24234	253555
331	29.56	1151.41	13639.23854	9318.7	2.6	155.99	1587.98	459.4	9593	17	1162.8	1596	422	194.39	39.78	3.123327322	32.95	6835	14456
3813	55.34	19399.59	18873.73906	13943	3.3	1833.99	4389.37	7367.6	287034	310	12907.7	20825.3	8027887	2338.55	755.67	92.03069478	464.99	36598	225400
2610	44.69	7200.37	14670.31404	12254.2	2.2	786.97	3150.03	3184.4	125742	32	4875.1	9664	1506615	19.14	613.39	22.18797434	232.05	28197	134346
593	51.63	2572.49	17301.76483	14774.7	3.1	238.51	1524.8	767.3	41210	29	3565.5	3528.1	569190	44.16	125.11	4.832058024	67.21	6291	34749
675	56.29	3168.59	18832.27629	14965.4	3.9	387.66	1254.54	850.1	56781	53	3827.9	3794.2	40526	40.58	109.72	15.19554425	94.73	4254	36313
2398	48.35	9649.7	18354.65278	14066.5	2.5	1298.95	4138.25	2825.9	151379	56	8670.1	10287.5	42755	518.73	458.06	27.4996934	252.85	18825	156912
