1962	85.95945456	14113.58	27431	25015	1.4	2353.93	2717.32	6229.29887	384500	714.7714	6097.1	5403	15795367	5044.61	390.2	107.3399974	1120	9411	92764
1299	79.55	9224.46	24023	17784	3.6	1068.81	1376.84	2860.2	168500	620.441798	6926.4	6278.1	1193390	1419.51	269	33.83597253	399.46	4542	48828
7194	44.49541284	20394.26	17914	8057	3.9	1331.85	2820.24	6821.7916	345800	216.6286	11037.4	15083.4	192931	350.71	1172.9	58.12377032	1293.51	81403	249725
3574	48.05	9200.86	15640	8159	3.6	969.67	1931.36	3318.15477	205200	111.284638	6341.3	6063.2	184911	464.6	371.8	39.23575454	696.69	41098	155885
2472	55.5	11672	21732	11080	3.9	1069.98	2273.5	3384.00401	138500	122.399822	9020.4	8926.5	271464	601.9	388.5	16.62039321	584.75	22565	93350
4375	62.1028752	18457.27	19280	12934	3.6	2004.84	3195.82	6887.64341	369000	975.351958	11436.8	16043	1306811	2259.33	905.3	58.41098511	1113.22	34805	204208
2747	53.34986264	8667.58	16929	9141	3.8	602.41	1787.25	3504.91606	118000	122.994227	7192.1	7870.4	188090	304.92	475.7	25.77334648	587.4	19385	115057
3833	55.66077112	10368.6	16924	8906	4.3	755.58	2253.27	4039.21848	175800	120.459759	5630.8	6812.6	529123	762.5	503	47.71322277	697.87	22073	159914
2303	89.30406315	17165.98	23305	32271	4.4	2873.58	3302.89	6070.49097	399500	2009.186108	7407.8	5108.9	4314374	6340.92	181	176.4461068	1098.79	4708	105083
7869	60.58	41425.48	23402	14035	3.2	4079.86	4914.06	13606.84309	862200	2738.993609	21173.3	23184.3	2493406	4783.43	1549.5	188.3430661	2140.42	30956	269548
5447	61.62	27722.31	23409	18097	3.2	2608.47	3207.88	10245.40758	685500	1069.4168	12950.5	12376	603478	3930.2	1250.7	154.0659657	1947.77	29939	184097
5957	43.01	12359.33	18493	8237	3.7	1149.4	2587.61	4197.69582	242600	173.490488	6171.5	11542.9	461470	708.98	1478.5	45.92655262	841.62	22997	188010
3693	57.1	14737.12	21039	12871	3.8	1151.49	1695.09	5310.02699	307800	693.584498	8023	8199.1	356569	2978.24	486.5	69.05556878	1145.33	27017	113043
4462	44.06	9451.26	18002	7972	3.3	778.09	1923.26	2956.24731	184600	281.357292	4854.7	8772.3	230479	346.03	895.6	36.85480027	655.15	34068	124640
9588	49.7	39169.92	20747	11611	3.4	2749.38	4145.03	14620.34362	773600	728.650137	21499.3	23280.5	1006769	2155.04	1658.3	104.8218144	1855.86	66967	382254
9405	38.5	23092.36	15915	7837	3.4	1381.32	3416.14	8004.2238	400700	205.352814	15977.4	16585.9	272002	498.77	1797.7	89.79621565	1383.65	75741	327569
5728	49.7	15967.61	18626	8977	4.2	1011.23	2501.4	7013.85174	345800	243.13982	8511.2	10262.7	907218	751.16	1064.7	55.70938174	983.32	34269	200394
6570	43.3	16037.96	17229	8922	4.2	1081.69	2702.48	5839.49983	297200	161.111098	8780.8	9663.6	400940	906.22	1402.6	49.0451588	1008.94	59359	233510
10441	66.18	46013.06	22633	17218	2.5	4517.04	5421.54	17458.444	802800	2494.934881	18041.3	15623.7	2358949	12382.61	2203.4	377.9995021	4175.38	44880	300083
4610	40	9569.85	17931	7732	3.7	771.99	2007.59	3311.9968	20500	154.776545	7883.4	7057.6	41362	806.15	879.1	28.58420229	793.31	32741	143695
869	49.8	2064.5	18058	7553	3	270.99	581.34	639.28631	37600	145.452873	1185.4	1317	32651	322.36	154.9	9.904042862	214.76	4678	25981
2885	53.02	7925.58	20790	9723	3.9	952.07	1709.04	2938.5769	177900	203.5	4576.6	6688.9	794410	703.2	461.7	30.71580652	550.58	17495	103624
8045	40.17999376	17185.48	18316	8182	4.1	1561.67	4257.98	6810.071535	353000	334.569948	9219.9	13116.7	547393	354.09	1066.1	69.98953901	1380.7	74283	301227
3479	33.81	4602.16	20307	5879	3.6	533.73	1631.48	1482.68031	110300	25.096495	2575.3	3104.9	77191	129.58	475	15.50171307	496.97	25420	105277
4602	34.7	7224.18	18562	6724	4.2	871.19	2285.72	2542.4	170900	104.503494	5578.6	5528.7	108827	1323.65	439.9	18.90780596	754.13	22888	157143
300	22.67083166	507.46	16883	4513	4	36.65	551.04	185.2501745	16200	2.956912	565.5	462.7	243	103.59	32.2	1.882703126	62.46	4960	8838
3735	45.76	10123.48	16052	8273	3.9	958.21	2218.83	3195.67247	206700	110.122424	6834.3	7963.7	1024140	1015.96	747.1	37.4171035	819.82	35696	142334
2560	36.12	4120.75	14318	6035	3.2	353.58	1468.58	1394.53544	108400	27.659855	2343.5	3158.3	430845	14.81	539.7	11.3212031	411.83	26673	90410
563	44.72	1350.43	17444	7234	3.8	110.22	743.4	350.8263414	28300	13.8897	1087	1016.9	114051	20.45	94.9	3.231452624	111.07	5781	20451
633	47.9	1689.65	19775	8992	4.4	153.55	557.53	403.61247	36000	17.852643	1563.3	1444.2	9972	5.99	98.8	4.096496486	131.1	4129	23659
2185	43.01	5437.47	20017	7276	3.2	500.58	1698.91	1375.134613	96700	33.2979	3371.2	3423.2	45188	185.42	420.8	18.63245204	537.32	16000	116230
