2115	86.3	19800.81	40830	29175.6	1.21	3661.1097	4711.5038	8375.1	496659.4	1058.5103	7665.15	6847.0572	28517239	4794.68	254.03861	163.0344748	594.000903	9683	104011
1472	82.01	14442.01	26359.2	20418.7	3.6	2079.0716	2687.78125	4470.42859	213878.9	720.735781	8022	9130.2486	2761575	2591.28	267.09188	29.29942763	183.784573	4689	57743
7333	48.12	28442.95	15189.6	10872.2	3.68	2295.6203	4855.8133	10516.74717	333676.9	272.279731	13950.65	23194.2296	315581	585.78	1163.71711	77.06120003	651.663657	78485	303497
3630	52.56	12665.25	15119.7	10118.3	3.13	1701.6227	3091.2141	5139.29303	165314.4	199.074418	7187.5	11031.8876	527681	822.68	386.55185	34.10600592	358.160916	40281	172620
2498	58.71	16916.50294	18692.9	14877.7	3.66	1720.9843	3839.47475	5114.16432	119861.4	108.436821	10056.6	14217.3776	387390	962.29	360.51084	17.51772512	293.710018	23257	120065
4390	66.45	27213.22	20817.8	14950.2	3.35	3343.8106	4520.09755	10581.43795	385743.9	1135.992032	9547	25107.6568	1733775	3477.14	941.67484	50.15240697	532.062173	35612	241860
2751	54.2	13046.4	15998.1	12054.3	3.7	1156.9616	2844.1478	5426.42529	102136.9	153.33437	8113.7	9979.2598	347167	552.37	413.70833	25.83598114	269.628536	19913	133245
3835	57.4	14454.90563	15903.4	12037.2	4.44	1277.3951	3596.0918	6251.17212	133417.9	131.07237	7194.05	11453.0813	1017747	604.36	473.30605	39.18430124	338.156807	21369	189183
2415	89.6	21818.15	42173.6	30399.9	3.98	4109.5086	5187.7885	8051.95677	415512.9	2823.0457	9043.6	5647.7911	5316804	5244.7	195.00047	258.6568521	533.158245	4929	114314
7939	64.11	59753.37	24775.5	17925.8	3.03	6568.464	8357.62325	20796.52371	1081083.9	3542.815801	25347.6	36373.324	5275020	2379.89	1365.25451	269.5868991	1133.210299	30998	368287
5498	64	37756.58	29775	20610.1	3.01	3796.9241	5403.92895	15225.53741	909736.9	1406.6464	16000.55	20782.1066	814958	5392.93	1025.10234	327.940792	955.579481	30063	230056
6030	47.86	19229.3371	15154.3	10544.1	3.41	2075.075	4600.009	6542.41881	308908.9	226.604749	8711	18621.8987	1308253	1660.42	1286.26462	57.54370485	476.43965	24645	235959
3774	60.77	21868.49	21217.9	16176.6	3.55	2119.4455	3304.541	8275.34686	388396.9	853.748234	11726.75	15327.4412	446885	4573.38	542.69146	114.1039804	624.342404	28175	156149
4522	48.87	14410.19	15099.7	10052.8	3.17	1621.2358	3715.8872	4576.11234	199341.9	384.3581	6733.5	12850.2527	430552	525.08	930.68976	40.94493912	338.285782	38902	174299
9733	53.75	55230.3249	19008.3	11896.8	3.24	4559.9463	7077.2644	22294.8407	770696.9	994.562625	26373.65	36789.071	1793981	2731.2	1083.75315	117.4404371	946.391038	75426	489737
9413	43.8	32191.29992	14203.7	10002.5	3.09	2415.4482	5902.8745	12426.6	341491.4	244.79164	21432.1	26087.4583	402406	659.98	1574.69328	92.45926403	745.372943	71464	429810
5799	54.51	24791.83	16472.5	11760.8	3.49	2191.2221	4946.31575	10885.94498	375980.4	349.232858	12806.65	19307.3308	3976158	1218.92	1052.36896	74.14988759	536.013174	35631	288169
6691	47.96	24621.67	16004.9	11945.9	4.2	2030.8758	4923.86075	9018.63632	249729.4	208.7227	11755.35	17841.3974	772098	822.69	1565.06292	60.27074373	535.016482	62210	314090
10644	67.76	62474.79	23420.7	17421	2.43	7081.4655	10107.82825	25453.93423	993372.4	3037.148621	24798.05	22308.3858	5293936	16278.07	1780.93005	591.9989603	2176.091422	47835	378367
