1601	86.5	28014.94	57229.83222	37425.33801	1.43	5430.7875	6824.5284	11005.1	676829	3123.5958	10946.3	8370.436	44868872	5129.81	253.159006	419.32	870.581662	9976	120645
1075	82.93	18549.19	37022.32921	27841.38419	3.5	2310.3552	3282.5404	5635.8	414784	1762.585503	10467.18	11288.9189	5514411	3751.47	266.9116696	106.13	300.672114	5539	68409
6897.86	55.01	34016.32	21484.12667	15436.99398	3.68	3233.8332	6639.184	14364.7	954073	467.498186	19083.16	33406.8021	889245	578.69	1282.782622	269.04	1096.188837	80912	395036
3374.55	57.34	15528.42	20420.00605	13664.44273	3.43	1867.0022	3756.4199	6480.5	429757	261.991846	7154.7	6040.5394	941471	350.14	373.7555525	72.42	584.213513	42490	197525
2415.05	62.02	16096.21	26212.22796	18945.54048	3.63	1703.2095	4529.9252	6700.8	222801	207.2599	10298.32	14013.1608	196087	1245.56	362.66064	34.32	491.171764	24218	150325
4271	67.49	23409.24	27835.44292	20463.36355	3.8	2392.7653	4879.4234	13414.1	543275	1754.069678	10127.48	6676.7399	3858317	1778.06	939.833242	127.24	873.252541	35767	298609
2723	56.65	14944.53	21368.32223	15631.858	3.52	1210.9081	3725.722	7310.4	141199	142.015591	9980.11	13283.887	2199199	765.79	425.3622281	57.79	486.104624	20828	153657
3823.01	59.4	15902.68172	21205.78971	15577.48394	4.21	1243.3118	4641.0771	8402.5	223467	200.394754	9735.03	11291.9794	1467121	479.58	452.0480173	79.42	597.306145	20283	241732
1964.109196	87.7	30632.99	58987.95577	39791.85278	3.92	6642.2638	7547.6208	10946.6	453393	5472.7717	12193.11	7246.6031	8106177	6698.65	224.80527	711.87	693.794897	5144	134607
7655.664	68.76	85869.76	35024.09197	23468.63237	2.98	8171.5315	10621.0275	28707.1	2148335	5226.158642	37353.35	53277.0346	7784223	4194.72	1515.260657	880.93	2066.496253	32037	469182
5071.8	68	51768.26	42045.69381	27079.05943	2.73	5804.3837	7530.3171	21970.8	1599310	2286.167638	22764.48	31696.0276	3247310	3586.44	1096.040271	1728.41	1794.176124	31979	313520
6110	53.49	27018	21863.30387	15751.74488	2.88	2812.4495	6203.811	10000.2	727017	489.036253	13723.44	29275.0615	2495697	2880.78	1153.68501	247.98	831.804555	24491	305746
3585	64.8	32182.09	30047.74704	21249.34971	3.87	2809.0332	4684.1517	11674.5	748141	1502.683917	18509.31	26416.2773	754634	7588.03	604.2284838	392.86	908.947354	27217	182375
4339.1287	54.6	20006.31	22031.44833	14459.01682	3.34	2247.0624	5111.4673	6634.6	439890	566.063149	10025.14	22085.339	962096	629.92	1000.29423	129.65	661.479818	37791	234047
9308.9	60.58	72634.14913	26929.94324	17280.68587	3.4	6098.6324	9258.3984	30645.8	1676178	1819.789213	36412.57	55202.7222	5116448	3174.04	1247.259492	392.88	1499.002151	79050	584812
9392	50.16	44552.83	20170.02603	13729.61418	2.76	3407.2187	8215.5182	17618.4	695953	555.290911	31047.72	44496.9341	768528	661.55	1761.742879	332.71	1484.618467	71089	558998
5693	59.3	35478.09	23757.16896	16937.58936	2.59	3248.3159	6801.2572	15649.2	751526	610.619066	20853.57	32282.361	10330773	2104.74	1278.1419	265.74	857.644646	36357	376185
6342	54.62	33902.96	23102.71087	17160.40278	4.02	2757.8212	6869.3867	13436.5	502984	684.16402	17585.44	31959.2273	2031915	1295.37	1500.540383	192.64	929.106812	58624	452335
9442.07	69.85	89705.23	33003.28516	24819.62762	2.47	11320.3497	15037.4788	34739.1	1752016	6431.863467	39657.52	37761.7454	9370755	19960.40	2012.472335	2526.29	3579.696232	49874	492064
4719	49.21	18523.26	19904.75763	13423.66074	2.21	1615.1273	4908.5507	7027.3	409008	298.748114	9364.46	20499.1106	394228	2395.63	778.314907	88.04	711.649153	34008	241140
835.88	58.04	4462.54	22553.23778	15402.72506	2.33	674.105	1443.9723	1453.7	77662	610.02248	2815.67	4244.4012	41079	681.02	129.2910895	19	251.267533	5180	41954
2808	64.08	19424.73	24152.98821	17898.05333	3.35	2252.3788	4336.28	7271.4	520514	601.7893	10380.68	17537.0476	513581	1947.59	496.341228	99.95	611.48302	19682	206376
8169	50.79	36980.22	20579.81825	16179.94133	4.01	3577.9887	8694.7591	15601.9	401716	658.223169	18021.18	31902.085	4058307	1446.54	881.5152864	269.26	1245.989468	80481	563475
3690	46.02	13540.8256	16703.64828	12969.61502	3.23	1613.8377	4612.5164	3709	342972	167.091956	9356.45	15503.8556	807409	283.27	720.1303	53.23	836.118739	28034	232990
4483	46.69	16376.34	18348.34421	12658.11673	3.2	1886.1687	5712.9709	5722.9	457374	214.485885	15486.95	18935.9862	847625	3550.33	453.38615	66.24	1143.467833	24684	274809
285.08	30.89	1310.92	15457.29931	10320.11549	2.68	185.8341	1681.9444	459.4	9461	21.169361	1376.13	1975.6006	440	197.51	44.75918	3.44	45.209493	6826	16103
3699	56.79	21898.81	20635.20865	14899.66634	3.28	2006.6939	4833.1854	7367.6	333776	472.69044	14414.84	23819.3779	9209395	2704.40	760.86112	116.31	836.002351	35861	241265
2546.79	46.39	7459.899529	16010.9997	13120.10634	2.71	815.7323	3304.4417	3184.4	127899	159.965286	3804.55	5827.7507	1629587	20.86	619.6486376	26.74	456.190861	28857	146613
547.7	53.07	2624.83	19001.02232	15503.13276	3.05	246.1961	1530.4375	767.3	76169	29.541278	3897.01	3883.5539	677186	38.29	136.802204	6.01	161.683906	6375	38321
603.73	57.98	3443.56	20561.66316	15350.28906	3.87	417.5888	1372.7841	850.1	63463	228.544926	3806.87	3728.3788	66679	37.63	99.19000764	15.32	204.869608	4271	39820
2050	49.38	10881.96	19975.09801	15087.2987	2.58	1466.5189	4637.2435	2825.9	176740	80.8941	10852.08	12089.1177	57554	810.81	428.54002	32.52	333.275476	18724	167577
