1771	84.9	11115	24724.89	20346	1.82	18373238	2717.32	4645.5	384196	563.0779	4301.55	3814.7	10272173	4459.13	331.2	87.81506889	751.86	86153	92764
1176	77.23	6719.01	19422.53	14000	3.6	6756186	1376.84	2078.7	168196	532.5415	4150.23	3389.8	866122	1001.3919	233.9	23.76201815	333.19	46054	48828
6989	41.90156707	16011.97	13441.09	6570	3.96	9475858	2820.24	4991.1	345496	187.544	8368.99	8866.6	165906	273.9528	991.8	42.9559593	1014.96	213965	249725
3411	45.11119982	7315.4	13119.05	6187	3.29	7480047	1931.36	2421.1	204896	91.9934	4002.04	3531.2	128425	300.6464	376.9	32.00933062	530.47	127263	155885
2444	51.71	8496.2	14432.55	8108	4.1	6506764	2273.5	2463	138196	112.65482	5781.16	5475.4	94423	577.1871	331.3	12.29698748	454.21	81068	93350
4315	60.05	13668.58	14392.69	9625	3.9	13560812	3195.82	5032.4	117696	801.271977	10419.06	10019.1	997290	1526.183	796.8	40.68595951	786.01	182972	204208
2734	53.21	6426.1	12829.45	7591	3.98	4227961	1787.25	2549.2	175496	97.954669	5415.27	5038.9	196066	211.4414	404.6	18.02580369	442.81	99329	115057
3825	55.4	8314.37	11581.28	7039	4.23	5782773	2253.27	2928.3	399196	99.139903	3849.13	3656	412565	869.9478	441.2	32.91734951	572.58	135600	159914
2141	88.6	14069.87	26674.9	27343	4.2	23587464	3302.89	4577.2	685196	1691.749127	6100.52	4823.1	3861695	4971.7238	147.9	173.624943	797.64	97352	105083
7762	54.3	30981.98	18679.52	11013	3.25	27314074	4914.06	9905.1	242296	2203.10101	15697.51	15300.6	940246	3880.2032	1271.5	128.03047	1453.83	236541	269548
5212	57.6	21462.69	22726.66	13893	3.49	19333890	3207.88	7533.3	307496	917.0119	10153.23	9323	589189	3024.0828	1118.7	86.80937157	1487.40	160873	184097
6135	40.5	8851.66	12990.35	6377	3.92	7246197	2587.61	3045.2	184296	147.488209	4382.96	6747	324865	454.4541	1187.2	32.42312565	530.26	159724	188010
3639	53	10823.01	17961.45	10361	3.86	8334032	1695.09	3866.7	773296	626.4456	5975.76	5207.7	179690	2393.5325	448	48.58446501	841.64	88579	113043
4400	41.36	6971.05	12866.44	5753	3.42	4886476	1923.26	2142	400396	208.554899	3288.3	4745.4	77641	251.6959	790.9	27.51979572	466.26	105106	124640
9417	47.6	30933.28	16305.41	9573	3.7	19570541	4145.03	10658.8	345496	570.714517	14974.02	15435.9	660126	1391.0966	1430.7	74.30205321	1425.22	319905	382254
9429	36.03	18018.53	13231.11	5877	3.4	10089009	3416.14	5815.4	802496	161.104565	10885.3	10490.6	254425	374.4366	1498.1	49.33656341	1075.29	268004	327569
5711	45.2	11328.92	13152.86	7406	4.2	7108492	2501.4	5109.7	20196	200.835792	5716.36	5647	628971	442.5531	903.9	38.70152018	675.58	167673	200394
6380	42.15	11555	13821.16	7145	4.2	7227122	2702.48	4222.6	37296	153.796476	5564.44	5534	477024	617.4175	1217.5	35.34255536	734.05	187732	233510
9893	63.37	36796.71	19732.86	14390	2.56	33103235	5421.54	12986.6	177596	2251.37483	12969.83	10868.7	2016319	9174.98	1705.6	248.2734578	3440.39	250497	300083
4816	38.16	7021	14146.04	6103	3.75	5184245	2007.59	2395.8	352696	139.07025	3890.41	3756.4	26996	601.6601	731.9	18.96587401	569.34	118365	143695
854	48	1503.06	12607.84	6550	3.72	1448584	581.34	463.2	109996	159.640658	757.62	705.4	35602	313.8783	124.9	6.476048913	154.12	21889	25981
2839	49.99	5793.66	14367.55	9835	3.96	5775738	1709.04	2147.1	15896	133.288166	3975.83	3979.6	621884	449.78	385.9	19.45675839	407.53	81950	103624
8138	37.4	12601.23	12633.38	6072	4.57	10416603	4257.98	4944.8	206396	257.658113	6811.05	7127.8	435313	153.8835	987.8	45.12277036	889.18	243746	301227
3596	29.11	3561.56	11758.76	4426	3.98	3478416	1631.48	1075.2	108096	19.310227	1750.7	1864.5	20356	116.9737	394.2	10.81744632	361.14	83103	105277
4543	33	5692.12	13250.22	4553	4.21	6140518	2285.72	1764.7	27996	82.555449	2666.73	3435.9	50547	1007.5543	346.7	13.06122035	564.82	127560	157143
292	21.9	394.85	12481.51	3504	3.26	248823	551.04	130	35696	3.26783	313.81	309.9	126	31.12	30.4	1.495292801	39.37	8720	8838
3718	42.1	7314.58	12857.89	6290	3.91	5914750	2218.83	2317.1	206700	80.773114	4736.22	4614.4	438300	660.11	649.6	27.63177276	614.02	125189	142334
2551	33.56	3166.82	10969.41	4869	3.23	2649650	1468.58	1023.6	108400	18.473482	1958.54	1712.8	297560	16.0342	468.5	7.905389749	279.69	76581	90410
554	40.86	1018.62	11640.43	5830	3.8	715692	743.4	259.7	28300	20.157	643.19	583.2	77033	10.1473	76.1	2.301385691	81.83	17352	20451
618	44.98	1203.92	12931.53	7193	4.35	950090	557.53	295.4	36000	13.277454	919.02	828.9	8898	3.0076	86.6	3.469359629	93.77	20891	23659
2131	39.64	4183.21	11432.1	5542	3.7	3610616	1698.91	1041.5	96700	29.2114	2229.74	2260	73963	135.7826	403.7	11.68009913	368.19	96747	116230
