2152	86.35	21330.83	44488.6	31102.9	1.3	4027.16	2014.23	9637.99589	619279	1191.6114	8485.15	6924.2346	31371854	4608	273.93	203.2248085	686.67	9638	109811
1517	82.27	15726.93	28832.3	22343	3.5	2390.35	1196.925	4738.65431	240190	824.856588	8722	10518.189	3885631	2992.1	246.74	36.08036369	207.53	4990	60869
7384	49.33	29421.15	16647.4	11931.5	3.6	2446.62	1225.11	11820.4578	388801	310.653264	14850.65	26671.9214	292228	534.19	1276.66	97.43542795	728.09	78895	322909
3648	53.79	12761.49	16538.3	10863.8	3.4	1820.64	912.02	5717.888137	171179	222.958024	7987.5	12354.5298	484595	280.73	384.51	36.55696649	394.57	40777	177442
2505	59.51	17770.19	20559.3	16258.1	3.6	1843.67	923.635	5657.555293	134578	122.856733	11056.8	17591.8261	139393	1002.96	363.13	19.46642093	316.57	23426	129011
4391	67.05	28626.58	22820.2	16068	3.4	3192.78	1598.09	11856.98493	401336	1203.537487	17547	24730.803	2174648	1618	991.22	59.48697979	587.8	35441	255513
2752	54.81	13803.14	17520.4	13026	3.4	1203.38	603.39	6080.89982	113983	157.831078	8913.7	11339.6212	285756	583.9	424.47	30.65914004	297.54	19891	140995
3833	58.01	15039.38	17404.4	12768.8	4.5	1301.31	652.905	7015.308883	132421	143.431339	8094.05	9828.9942	1202776	563.56	493.09	44.55176752	385.92	21229	201337
2426	89.6	23567.7	45965.8	33064.8	4.1	4585.55	2294.825	9303.490699	403109	3359.5567	100043.6	6016.4283	5924481	5601.85	209.87	310.5266027	595.48	4984	117510
7960	65.21	65088.32	27172.8	19163.6	3	7233.14	3618.07	23458.07036	1184337	3839.336618	33347.6	41938.6195	5431585	3032.71	1455.21	359.000254	1321.33	31995	392293
5508	64.87	40173.03	32657.6	22552	3	4122.02	2062.51	17835.33555	1080455	1526.8073	16900.85	24262.769	872527	5753.48	1076.76	538.7541737	1143.87	30358	245756
6083	49.15	20848.75	16795.5	11727	3.2	2218.44	1110.82	7957.033343	363443	260.747607	9711	21875.5779	1698313	1840.26	1417.34	80.84255378	549.18	24824	252044
3806	61.8	24055.76	23330.9	17644.5	3.5	2362.21	1182.855	9346.736536	457591	944.845599	12726.75	18177.8627	391913	4911.8	622.73	162.6747538	694.26	28030	164781
4542	50.22	15714.63	16734.2	11088.9	3.3	1881.83	942.565	5292.628988	222139	437.6938	7611.5	15079.2554	507593	556.87	971.35	51.42514619	394.38	38873	186727
9789	55.01	59426.59	20864.2	13328.9	3.3	5026.83	2515.065	25111.52629	819061	1131.307845	27473.65	42495.5478	2492942	2330.1	1143.6	145.8116612	1066.84	77012	500631
9436	45.2	34938.24	15695.2	11000.4	3	2739.26	1371.13	14004.95412	399985	296.924223	22332.1	30782.169	407919	538.37	1746.03	116.5357565	894.52	71154	459338
5816	55.67	27379.22	18283.2	12928.3	3.1	2566.9	1285	12449.2716	429641	410.156969	13606.65	22915.3003	5806801	1238.51	1209.01	98.66014235	620.43	36077	317500
6737	49.28	27037.32	17621.7	13288.7	4.1	2262.79	1133.445	10723.4547	277672	241.902257	12855.35	21242.92	979342	799.99	1660.69	81.20879783	663.67	61571	355485
10724	68	67809.85	25685	19205.5	2.4	8065.08	4033.74	28471.14511	1102077	3377.373383	25998.05	26293.9336	4132478	17106.36	2315.37	859.8111701	2493.54	48085	405751
4754	46.01	15672.89	15557.1	10274.3	3.2	1422.28	712.74	5772.831668	230232	193.738056	9979.85	13843.2197	115833	1572.07	652.68	36.22751894	465.87	34667	201600
903	53.76	3500.72	17476.5	12470.6	2.3	555.31	278.805	1224.504063	43752	157.189651	2545.65	3112.232	6525	268.63	120.48	10.67949074	128.75	5075	34466
2991	59.6	14262.6	18351.9	13810.6	3.5	1922.02	962.76	5710.665977	316677	425.4275	7785.1	12285.4154	1562007	1354.44	507.13	47.02313737	370.88	18767	160579
8140	46.3	28536.66	15749	12368.4	4.2	3061.07	1532.635	12392.98466	260661	467.159703	12930.95	23318.5666	1990506	857.68	954.66	117.383378	909.59	81070	459596
3508	40.01	9266.39	12371.1	9303.4	3.3	1366.67	684.985	2936.8519	147403	77.563	6147.75	9025.7514	200392	188.8	635.5	27.75128885	353.92	28995	182189
4714	41.73	12814.59	13772.2	9869.5	4	1698.06	851.03	4632.867387	192072	144.457137	9629.95	11498.5346	479233	2420.65	437.32	27.94845636	538.9	24281	224899
318	25.75	920.83	10730.2	7317	2.5	124.27	63.385	364.5084244	9030	8.282226	1351.7	1069.2315	388	144.69	45.12	2.395410448	45.43	6795	11929
3775	52.57	17689.94	15836.7	12203.6	3.3	1890.4	946.85	5918.705211	207718	241.113089	9977.45	17191.9249	6400198	1768.73	804.42	45.94438927	520.66	37247	199372
2591	41.68	6836.82	12184.7	9874.6	2.2	672.67	337.435	2668.33109	93913	29.666697	4195.55	7884.131	1145162	10.17	607.05	13.51027365	264.01	27916	122412
583	49.78	2303.32	14374	12604.8	3.2	251.68	127.44	620.8264305	29731	12.996368	2981.85	2861.228	291001	24.74	102.89	3.535531455	77.21	6241	33007
662	53.61	2752.1	15906.8	12484.5	4	339.86	171.93	737.1768182	33919	32.199576	3168.35	3173.7908	31823	18.48	114.24	10.7430702	91.89	4255	32506
2298	46.07	9273.46	15096.6	11903.7	3.2	1282.34	642.77	2436.497347	110769	40.621243	6409.95	9447.7419	28223	497.04	500	20.22797199	329.03	18873	142956
